FIRMA_ID,NAZIV,ADRESA,REG_BROJ,MATICNI,SIFRA_DJEL,MAIL,ZIRO_RACUN1,ZIRO_RACUN2,WEB,TEL1,TEL2,TEL3,TEL4,STATUS,NAPOMENA,KUPAC,DOBAVLJAC,DATUM,POT,DUG,ID_CIJENA,RADNIK,BLAG,ROK_PLACANJA,ID_OPERATER,POCETNO,DATUM_VALUTE_1,DATUM_VALUTE_2,DUG_1,DUG_2,DUG_GOT_1,DUG_GOT_2,POT_1,POT_2,POT_GOT_1,POT_GOT_2,SALDO_DOBAVLJAC_1,SALDO_DOBAVLJAC_2,SALDO_GOT_DOBAVLJAC_1,SALDO_GOT_DOBAVLJAC_2,SALDO_GOT_KUPAC_1,SALDO_GOT_KUPAC_2,SALDO_KUPAC_1,SALDO_KUPAC_2,ID_PREDUZECE,VR_KLIK_GRUPA
4682,"ME DIGITAL DOO","CETINJSKI PUT 36, ZGRADA MILIĆ, ULAZ BR.1, PG",,"02700786","30/31-07297-1","gsmhouse.me@gmail.com","520-10308-94",,,"069826666",,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"12/13/21 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4683,"DOMNIK F&D","MILJANA VUKOVA BR. 11,PODGORICA",,"02966000","30/31-12932-9",,,,,"+382 (0)67 440-777",,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,0,2,1,"12/13/21 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4684,"KUĆA MEDA DOO","GRBE BB, DANILOVGRAD",,"02953056","32/31-00616-7",,"510-200277-27",,,"+38268844333",,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,0,2,1,"12/17/21 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4685,"INTERSPIRITS","UL. 8. MART BR.68, PODGORICA",,"03045749","30/31-14642-8","office@interspirits.me","565-7691-03",,,"069304954",,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,0,2,1,"12/18/23 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4686,"SAMMS","BUL.DŽORDŽA VAŠINGTONA 56, PODGORICA",,"02196727","30/31-00086-5","samms@t-com.me","520-8974-22","530-14506-48",,,,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,0,2,1,"12/20/24 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4687,"VIVIS DOO","TUZI B.B.,PODGORICA",,"02965020","30/31-12896-9",,"530-22329--53",,"www.vivisprodavnica.me","+382 (0)20 262-856",,"067663217",,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,0,2,1,"12/13/21 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4688,"ELECTRO GROUP D.O.O.","SERGEJA JESENJINA BB,PODGORICA",,"03078477","30/31-15596-6","office@electrogroup.me",,,"www.electrogroup.me","+382 (0)20 275-410",,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,7,2,1,"12/16/22 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4689,"ROCKY & PISTOLATO CASCH&CARRY D.O.O.","VOJISLAVLJEVIĆA 88, 81000 PODGORICA",,"02361353","30/31-02688-0","rocky.pistolato@t-com.me",,,"www.rockypistolato.me","+382 (0)20 642 367",,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,0,2,1,"12/16/21 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4690,"ALUVENT D.O.O. ","DONJA GORICA BB,PODGORICA",,"02452332","30/31-11565-4","novelja.aluvent@yahoo.com",,,,"+382 (0)69 815-776",,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,7,2,1,,,0,,0,,,,,,0,,0,,0,,0,,,
4691,"NOVA SRPSKA DEMOKRATIJA OO PLJEVLJA","PLJEVLJA",,"02746476",,,,,,,,,,"A",,1,0,"12/20/21 15:15:54",0,0,0,0,0,0,2,0,"02/11/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4692,"KPMG DOO","ULICA SVETLANE KANE RADEVIĆ 3,PODGORICA",,"02626837","30/31-05509-0","info@kpmg.me",,,"www.kpmg.me","+382 (0)20 201 480",,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"12/30/24 00:00:00",,0,,0,,,,,,0,,0,,0,,735.98,,,
4693,"NERAC DARKO KOJI OBAVLJA PRIVREDNU DJELATNOST MOZAIIK","PRIČELJE B.B.,PODGORICA",,"02965917",,,,,,,,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,0,2,1,"12/23/24 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4694,"Agencija za investicije","Kralja Nikole 27/VII",,"11059961",,,,,,,,,,"A",,1,0,"12/24/21 14:09:50",0,0,0,0,0,0,2,0,"06/13/25 00:00:00",,,,,,,,,,0,,0,,0,,-0,,,
4695,"Senzor DOO","Kralja Bodina br 3",,"03147061","30/31-17592-4",,,,,"067880163",,,,"A",,1,1,"12/24/21 16:42:31",0,0,0,0,0,0,2,0,"10/05/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4696,"CREDA D.O.O.","ULICA 1 ZELENIKA, DAJBABSKA GORA 12, PODGORICA",,"03119955","30/31-16909-6",,"520-35254-43",,,"067880161",,,,"A",,1,0,"12/27/21 10:39:05",0,0,0,0,0,0,2,0,"01/18/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4697,"UPRAVA ZA ŠUME PLJEVLJA","PLJEVLJA",,"02345196",,,,,,,,,,"A",,1,0,"12/27/21 12:02:32",0,0,0,0,0,0,2,0,"12/28/21 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4698,"greška 5",,,,,,,,,,,,,"A",,1,0,"12/28/21 09:00:19",0,0,0,0,0,0,2,0,,,,,,,,,,,0,,0,,0,,0,,,
4699,"R. S. - ELLITE D.O.O.","BEČIĆI, UL. STEVANA ŠTILJANOVIĆA BR.25,BUDVA",,"02620715","81/31-01411-3","sekulicrsellite@gmail.com

",,,,"+382 (0)69 407-021",,,,"A",,1,0,"01/01/12 00:00:00",0,0,0,0,0,30,2,1,"12/29/21 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4700,"VOLI TRADE DOO","JOSIPA BROZA TITA BB, 81000 PODGORICA",,"02227312","20/31-00027-3",,"540-3560-38",,,,,,,"A",,0,1,"01/01/12 00:00:00",0,0,0,0,0,0,2,1,,,0,,0,,0,,0,,0,,0,,0,,0,,,
4701,"MM Market DOO","Save Kovačevića bb",,"02910217","50/31-02350-7","doo.mm.market@gmail.com",,,,,,,,"A",,1,0,"12/28/21 22:45:37",0,0,0,0,0,0,2,0,"12/31/21 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4702,"DATA DESIGN DOO","BULEVAR ŠARLA DE GOLA BR.2, PODGORICA",,"02801566","30/31-09748-6","office@datadesign.me","520-30906-89",,"www.datadesign.me","038220633458",,,,"A",,1,1,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,"01/26/22 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4703,"DM MEDICAL & BEAUTY DOO","UL. JADRANSKI PUT BB,BUDVA",,"03227634",,,,,,"+382 (0)67 211-777",,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,0,2,1,,,0,,0,,,,,,0,,0,,0,,0,,,
4704,"Esthetic & beauty center",,,,,,,,,,,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,15,2,1,,,0,,0,,,,,,0,,0,,0,,0,,,
4705,"S.Z. ""AURA ALIJANSA""","ul. MASLINA B.B., BUDVA",,"11063594",,,"530-28960-45","ME25530045120005715713",,,,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,"01/31/22 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4706,"GRADING DOO","ŠKOLSKA BB,NIKŠIĆ",,"02054035","40/31-00094-2",,,,,"+382 (0)40 252 151",,,,"A",,1,0,"01/26/22 11:52:40",0,0,0,0,0,0,2,0,"03/02/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4707,"SPRINT GROUP d.o.o.","PETRA DEDIĆA BR. 12,PODGORICA",,"03220095","30/31-20325-1",,,,,"+382 (0)67 619-586",,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,,,0,,0,,,,,,0,,0,,0,,0,,,
4708,"STAKLO MG D.O.O.","Kralja Nikole 343, 81000 Podgorica",,"02775280","30/31-09272","mgstaklo@gmail.com","510-204514-23",,"www.mgstaklo.me","068148187",,"067301319",,"A",,0,1,"01/01/21 00:00:00",0,0,0,0,0,1,2,1,"02/24/22 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4709,"BFT Montenegro doo","Vladimira Rolovića F2, BAR",,"03334759","80/31-04433-3",,"510-127301-26",,,"069768880",,,,"A",,0,1,"01/01/21 00:00:00",0,0,0,0,0,0,2,1,"02/11/22 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4710,"PAUNOVIC & CO doo","LUŽNICA, NIKŠIĆKI PUT B.B. (BIVŠA VELEPRODAJA NAMJEŠTAJA DJUROVIĆ),PODGORICA",,"03160432","30/31-18027-8","contact@paunpivo.me",,,,"+382 (0)20 221-636",,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,0,2,1,"03/28/22 00:00:00",,308.2,,,,,,,,0,,0,,0,,0,,,
4711,"POGON DOO","Donji Kokoti bb, 81000 Podgorica",,"03103943","30/31-16310-1",,,,,,,,,"A",,0,1,"02/15/22 11:10:34",0,0,0,0,0,0,2,0,"02/04/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4712,"GRATIS COMPANY D.O.O.","Ul. 8.marta bb, Podgorica",,"02421950","30/31-04002-6","gratis@t-com.me","555-2267-41",,,"067505050",,"020662500",,"A",,0,1,"01/01/21 00:00:00",0,0,0,0,0,0,2,1,"10/23/23 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4713,"Hotel Eleven   Medini co","IX ulica br. 11 Petrovac",,"03095304","81/31-04915-4","info@hoteleleven.me","565-1735-23",,"www.hoteleleven.me",,,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,"06/09/25 00:00:00",,0,,,,,,,,0,,0,,0,,508.2,,,
4714,"ROMA COMPANY d.o.o.","BANDIĆI B.B.,DANILOVGRAD",,"02740338","30/31-08416-3","miljan.zogovic@roma.rs",,,"www.roma.rs","+382 (0)77 272 700",,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,"09/08/22 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4715,"AZUR BAZENI D.O.O.","UL. 13. JULA, BSP ZGRADA BR.114,BUDVA",,"02787954","81/31-03175-1","azurbazeni@gmail.com",,,,"+382 (0)67 376-382",,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,7,2,1,"05/16/23 00:00:00",,0,,0,,,,,,0,,0,,0,,-0,,,
4716,"CUNGU & CO d.o.o.","Totoši bb",,"02256134","82/31-00014-4","info@cungu.com","530-2916-92","510-1269-16","www.cungu.com","030401064",,"030411235",,"A",,0,1,"01/01/21 00:00:00",0,0,0,0,0,0,2,1,"02/21/25 00:00:00",,0,,0,,0,,0,,-39.9,,0,,0,,0,,,
4717,"GRAFO GROUP","Marka Radovića 16, ",,"02957574","30/31-12761-8","grafogroup@t-com.me","510-76533-40",,,"020512827",,"069949494",,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,15,2,1,"02/25/22 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4718,"SO TENISKI KLUB NEC DOO","ĐURE SALAJA BR 22, PODGORICA",,"02267748","30/31-04291-6",,"530-1324-18",,,,,,,"A",,0,1,"02/25/22 13:48:24",0,0,0,0,0,0,2,0,"08/05/25 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4719,"NET2ME DOO","Vlaha Bukovca 15, Podgorica",,"03241335","30/31-20605-6",,,,,,,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,"05/29/24 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4720,"3HILLS doo","RIMSKI TRG OBJEKAT 3-3 VEKTRA,PODGORICA",,"03401502",,"info@3hills.io

",,,"www.3hills.io","+382 (0)67 046-166",,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,"06/11/24 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4721,"BELLO PORTO D.O.O.","UL. BEČIĆKA PLAŽA BB.,BUDVA",,"02627248","81/31-01460-1","jovoporat@t-vahoo.me",,,,"+382 (0)69 028-279",,,,"A",,1,0,"03/03/22 13:19:03",0,0,0,0,0,10,2,0,"03/19/25 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4722,"MEDIA FACTORY DOO","NOVO SELO B.B.,DANILOVGRAD",,"03336077",,"ivan@mediafactory.me",,,,"+382 (0)67 344-334",,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,7,2,1,"12/28/23 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4723,"Liseberg  Bygg  & Kakel AB","Enevägen  11 428 34 Kallered Sweden",,"5568963960",,,,,,,,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,0,2,1,"06/05/23 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4724,"MERKATOR INTERNATIONAL D.O.O.","ŽIVKA ŽIŽIĆA BB, 84000 BIJELO POLJE",,"02088266","70/31-00003-8","info@merkator.me","510-340-87 CKB",,,"050430444",,,,"A",,1,1,"03/21/22 12:53:03",0,0,0,0,0,0,2,0,"07/24/25 00:00:00",,,,,,,,,,0,,0,,0,,1780.52,,,
4725,"ENTEXT ","BULEVAR 21.MAJA BB, DONJA GORICA",,"02086484","30/31-00964-1","sales@karemontenegro.me","510-1146-94",,,,,,,"A",,1,1,"01/01/21 00:00:00",0,0,0,0,0,0,2,1,"05/16/25 00:00:00",,0,,0,,,,,,-0.03,,0,,0,,6727.04,,,
4726,"Programska kancelarija Savjeta Evrope u Podgorici","Capital Plaza
, Blvd. Dzordza Vasingtona 98, 
81000 Podgorica",,"00004658",,"Ivona.DRAGUTINOVIC@coe.int",,,,"020416386",,,,"A",,1,0,"03/23/22 12:43:50",0,0,0,0,0,7,2,0,"10/28/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4727,"IBT D.O.O.","ZEMUNSKA BR.143, MELJINE,HERCEG NOVI",,"03099504","90/31-02783-4","office@ibt.co.me",,,,"+382 (0)69 350-925",,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,7,2,1,"05/09/22 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4728,"GO PRINT DOO","PARK ŠUMA ZAGORIČ 17, PODGORICA",,"03406750","30/31-24654-6","info@go-print.me",,,,"067013133",,,,"A",,1,1,"03/25/22 13:59:45",0,0,0,0,0,0,2,0,"07/21/25 00:00:00",,,,,,,,,,-901.0599999999999,,0,,0,,2154.46,,,
4729,"NU "" DRUŠTVO ARHEOLOGA CRNE GORE""","Podgorica, Vuka Karadzica br.8.",,"02353393",,,"510-6348-08",,,,,,,"A",,1,0,"03/29/22 15:19:52",0,0,0,0,0,7,2,0,"04/04/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4730,"OBALA RAFAILOVIĆI D.O.O.","RAFAILOVIĆI, BEČIĆKA PLAŽA BB,BUDVA",,"02958813","81/31-04005-8","info@hotelobala.me",,,"www.hotelobala.me","+ 382 (0) 33 471-045",,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,30,2,1,"08/11/22 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4731,"Škorpion caffe",,,,,,,,,,,,,"A",,1,0,"03/31/22 09:25:52",0,0,0,0,0,0,2,0,,,,,,,,,,,0,,0,,0,,0,,,
4732,"LOGATE D.O.O.","VOJISLAVLJEVIĆA BB DAHNA,PODGORICA",,"02632284","30/31-05616-8","contact@logate.com",,,"www.logate.com","+382 77 272 272",,,,"A",,1,0,"03/31/22 14:04:48",0,0,0,0,0,10,2,0,"07/08/24 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4733,"ŠTAMPARIJA GARANT - BARLOVIĆ COMPANY DOO","Totoši bb, Ulcinj",,"02397188","28/31-00511-1","garant@t-com.me",,,,"069327951",,,,"A",,0,1,"03/31/22 15:01:39",0,0,0,0,0,0,2,0,"07/01/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4734,"KOMO d.o.o.","Vuka Karadžića bb, 81400 Nikšić",,"02728559","40/31-01603-2","prodaja@komo.me",,,"www.komo.me","040221108",,,,"A",,1,1,"01/01/21 00:00:00",0,0,0,0,0,0,2,1,"07/21/25 00:00:00",,0,,0,,0,,0,,0,,0,,0,,548.63,,,
4735,"Hotel Aleksandar",,,,,,,,,,,,,"A",,1,0,"04/05/22 11:36:56",0,0,0,0,0,0,2,0,,,,,,,,,,,0,,0,,0,,0,,,
4736,"LIBERALNA PARTIJA CRNE GORE","Ul. 19. decembar ulaz 5",,"02416905",,,,,,,,,,"A",,1,0,"04/06/22 15:55:03",0,0,0,0,0,7,2,0,"04/08/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4737,"BAHUS DOO","B.Jovanovića 84210 Pljevlja",,"02730839","50/31-00726-9",,"510-22895-31",,,"067858205",,"068822157",,"A",,0,1,"01/01/21 00:00:00",0,0,0,0,0,0,2,1,"04/06/22 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4738,"PROMOTIVE DOO","Jovana Tomaševića7, Podgorica",,"026421747","30/31-05848-0","promotive@t-com.me","540-12335-91",,"www.promotive.me","067608906",,,,"A",,0,1,"01/01/21 00:00:00",0,0,0,0,0,10,2,1,"11/06/24 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4739,"UNA D.O.O.","Istarska 3, 85320 Tivat",,"02053489","91/31-00052-6",,"540-6267-65",,"www.una.me","032675000",,,,"A",,0,1,"01/01/21 00:00:00",0,0,0,0,0,0,2,1,"04/14/22 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4740,"MERIDIANBET d.o.o,","Moskovska 2B, Podgorica",,"02353318","30/31 09137-8",,,,,,,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,7,2,1,"04/18/22 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4741,"BQ MARITIME LIMITED","171 OLD BAKERY STREET
VLT 1455 VALLETTA
MALTA",,"1234567",,,,,,,,,,"A",,1,0,"04/19/22 12:23:06",0,0,0,0,0,7,2,0,"04/22/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4742,"FOND ZA ZAŠTITU ŽIVOTNE SREDINE","ULICA SLOBODE BR. 2,PODGORICA",,"03304094",,"info@eko-fond.me",,,"www.eko-fond.me","+382 (0)0262933",,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,7,2,1,"05/05/22 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4743,"MOJAN DOO","PIPERSKA BB, CITY KEJ, LAMELA 1",,"02146053","30/31-00741-8",,"520-42677-84",,,"067837586",,,,"A",,0,1,"01/01/21 00:00:00",0,0,0,0,0,0,2,1,"05/31/23 00:00:00",,0,,0,,0,,0,,0,,0,,0,,0,,,
4744,"MERLIN MONTENEGRO DOO","MARIN PLOČA BB DOBRA VODA, 85000 BAR",,"03288552",,,,,,,,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,7,2,1,"02/15/24 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4745,"VBR GRAFIKA DOO","S. PENEZIĆA 33, BIJELO POLJE",,"02443449","70/31-00633-8",,"530-52049-36",,,,,,,"A",,1,1,"05/12/22 14:37:15",0,0,0,0,0,0,2,0,"07/10/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4746,"EUROZOX DOO","Podanje Spuž, Danilovgrad",,"02711028","30/31-07546-6","eurozox@t-com.me",,,,,,,,"A",,0,1,"05/12/22 15:28:38",0,0,0,0,0,0,2,0,"06/28/24 00:00:00",,,,,,,,,,-247.97,,0,,0,,0,,,
4747,"POŠTA CRNE GORE","ULICA SLOBODE 1, PODGORICA",,"02867940","30/31-11056-3","info@postacg.me",,,"www.postacg.me",,,,,"A",,0,1,"05/12/22 15:51:01",0,0,0,0,0,8,2,0,"06/26/25 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4748,"PUNA KUĆA DOO","NIKŠIĆKI PUT BB PODGORICA",,"03333965","30/31-22595-6",,,,,,,,,"A",,0,1,"05/12/22 16:01:19",0,0,0,0,0,0,2,0,"04/18/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4749,"JAZ EXPRESS","MONTENEGRO BAZA JAZ, BUDVA",,"02414651","81/31-00985-3","jazexpress1@t-com.me",,,,"063229660",,,,"A",,0,1,"05/16/22 11:15:47",0,0,0,0,0,0,2,0,"04/17/24 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4750,"Centar za zaštitu i proučavanje ptica","Velje brdo 35, Podgorica",,"02323095",,"czip@czip.me",,,,"020 272 051",,,,"A",,1,0,"05/16/22 12:01:14",0,0,0,0,0,0,2,0,"06/21/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4751,"GALEB LUX DOO","DONJI ŠTOJ BB, ULCINJ",,"03020355",,,,,,,,,,"A",,1,0,"05/17/22 09:34:47",0,0,0,0,0,0,2,0,"05/20/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4752,"ART-GRAFIKA DOO","V Proleterske br.2, Nikšić",,"02280736","40/31-00024-1","artgrafika.niksic@gmail.com","520-34338-75",,,"069023129",,,,"A",,0,1,"05/18/22 13:34:57",0,0,0,0,0,0,2,0,"11/18/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4753,"LUŠTICA DEVELOPMENT AD TIVAT","Novo naselje bb, 85323 Radovići, Tivat",,"02744597","30/31-09494-0",,,,,,,,,"A",,1,0,"05/19/22 09:01:46",0,0,0,0,0,30,2,0,"07/23/25 00:00:00",,,,,,,,,,0,,0,,0,,59934.58,,,
4754,"RED PLUS DOO","Nikole Tesle 54, 81000 Podgorica",,"02904128","30/31-11738-8","info@redtaxi.me",,,,"067261227",,,,"A",,0,1,"05/20/22 10:01:06",0,0,0,0,0,3,2,0,"05/20/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4755,"PRO PAINT DOO ","DUL ŠURLA 53,ULCINJ",,"03386155",,"sanja.ul@hotmail.com",,,,"+382 (0)67 067-014",,,,"A",,1,0,"05/20/22 17:05:11",0,0,0,0,0,7,2,0,"07/15/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4756,"MORNAR GROUP DOO","Glavanovica 11, Bar",,"03167160","80/31-03872/4","mornargroup@gmail.com","Prva banka: 535-17333-72",,,,,,,"A",,1,0,"05/25/22 15:54:23",0,0,0,0,0,7,2,0,"05/31/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4757,"MAMULA HOTEL OPERATING COMPANY DOO TIVAT","LUŠTICA BAY NASELJE, RADOVIĆI BB,TIVAT",,"03396592","91/31-02492-1",,,,,"+382 68 048 046",,,,"A",,1,0,"05/25/22 16:14:14",0,0,0,0,0,7,2,0,"01/28/25 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4758,"DOO STARO ZABJELO","UL. VOISLAVLJEVIĆA BB, LAMELA A,PODGORICA",,"03330842",,"balsharadun@gmail.com",,,,"+382 (0)69 332-211",,,,"A",,1,0,"01/01/21 00:00:00",0,0,0,0,0,7,2,1,"09/13/24 00:00:00",,0,,0,,,,,,0,,0,,0,,0,,,
4759,"MTL CAR doo","Donja Gorica bb, 81000 Podgorica",,"02710170","30/31-07605-5",,,,,,,,,"A",,1,0,"05/27/22 09:05:58",0,0,0,0,0,7,2,0,"10/18/24 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4760,"MIX MARKT 3803 OD TIVAT","Jadranski put, Markuševina br.12

Tivat, 85320",,"03330869","91/31-02214-7",,,,,,,,,"A",,1,0,"05/27/22 12:59:36",0,0,0,0,0,7,2,0,"05/31/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4761,"Taš MM","84000 Bijelo Polje",,"03082695","70/31-01820-4","milostasbp@gmail.com",,,,,,,,"A",,1,0,"05/28/22 13:57:30",0,0,0,0,0,0,2,0,"08/17/24 00:00:00",,,,,,,,,,0,,0,,0,,-0,,,
4762,"ELITEMONTENEGRO - Restoran Viaggio","BUČE B.B.,BERANE",,"03037177","60/31-01040-1","mzecevic@t-com.me",,,,"+382 (0)69 445-634",,,,"A",,1,0,"06/01/22 15:25:48",0,0,0,0,0,7,2,0,"07/05/24 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4763,"Džidža - Mirela Borović","Podgorica",,"3112983215258",,,,,,,,,,"A",,1,0,"06/02/22 10:12:46",0,0,0,0,0,7,2,0,"12/15/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4764,"FIRMOPROM D.O.O.","UL.V.RAIČEVIĆA 6-TOLOŠI,PODGORICA",,"02214377","30/31-00239-6",,,,,,,,,"A",,1,1,"06/03/22 12:43:13",0,0,0,0,0,30,2,0,"01/27/25 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4765,"GRAFOMATEX D.O.O.","27 MARTA 46,PODGORICA",,"02340194","30/31-00846-7","grafomontex@t-com.me",,,,"+382 (0)67 030-099",,,,"A",,1,0,"06/09/22 15:43:45",0,0,0,0,0,7,2,0,"07/25/25 00:00:00",,,,,,,,,,0,,0,,0,,1602.9,,,
4766,"MI Trade","Ilije Plamenca 36",,"03409511",,"stirodekor@gmail.com",,,,"068867727",,,,"A",,0,1,"06/14/22 10:01:30",0,0,0,0,0,7,2,0,"06/09/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4767,"FOTOGRAFIKA D.O.O.","DAHNA B.B.,PODGORICA",,"02696266","30/31-07184-3","boris@fotografika.me",,,,"+382 (0)67 476-760",,,,"A",,1,0,"06/14/22 11:44:09",0,0,0,0,0,7,2,0,"06/23/25 00:00:00",,,,,,,,,,0,,0,,0,,9.68,,,
4768,"CENTAR ZA PROFESIONALNU REHABILITACIJU PODGORICA","PRINCEZE KSENIJE BR. 6A,PODGORICA",,"03189732",,,,,,"+382 (0)67 252-520",,,,"A",,1,0,"06/15/22 09:30:07",0,0,0,0,0,0,2,0,"12/22/24 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4769,"FLEKA","4 JUL S/28/4/12,CETINJE",,"02731517","31/31-00586-4","contact@fleka.me",,,,"+382 (0)20 238 760",,,,"A",,1,0,"06/15/22 17:53:28",0,0,0,0,0,7,2,0,"06/06/23 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4770,"CARITAS BARSKE NADBISKUPIJE","Popovići 98, Bar",,"02368668",,,,,,,,,,"A",,1,0,"06/17/22 13:48:37",0,0,0,0,0,7,2,0,"08/22/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
4771,"UIT doo","VIJENAC KOSOVSKIH JUNAKA BR. 3,PODGORICA",,"02692961","30/31-07152-5","vladimirnovosel66@gmail.com

",,,,"+382 (0)68 856-826",,,,"A",,1,0,"06/21/22 15:13:25",0,0,0,0,0,7,2,0,"06/28/22 00:00:00",,,,,,,,,,0,,0,,0,,0,,,
